article_retrieved;article_word_amount;reference_word_amount;LSA_O_word_amount;LSA_O_execution_time;LSA_S_word_amount;LSA_S_execution_time;Relevance_word_amount;Relevance_execution_time;TextRank_word_amount;TextRank_execution_time;NER-summary_word_amount;NER_execution_time;LSA_O_ROUGE2-recall;LSA_O_ROUGE2-precision;LSA_O_ROUGE3-recall;LSA_O_ROUGE3-precision;LSA_S_ROUGE2-recall;LSA_S_ROUGE2-precision;LSA_S_ROUGE3-recall;LSA_S_ROUGE3-precision;Relevance_ROUGE2-recall;Relevance_ROUGE2-precision;Relevance_ROUGE3-recall;Relevance_ROUGE3-precision;TextRank_ROUGE2-recall;TextRank_ROUGE2-precision;TextRank_ROUGE3-recall;TextRank_ROUGE3-precision;NER-summary_ROUGE2-recall;NER-summary_ROUGE2-precision;NER-summary_ROUGE3-recall;NER-summary_ROUGE3-precision
2020-11-07 12:07:35.791073;1494;109;204;0.027796100000017532;194;0.02731809999997381;207;0.02669530000000009;197;0.05135640000000308;161;0.21366660000001048;0.1111111111111111;0.058823529411764705;0.028037383177570093;0.014705882352941176;0.12962962962962962;0.07216494845360824;0.037383177570093455;0.020618556701030927;0.1111111111111111;0.057971014492753624;0.028037383177570093;0.014492753623188406;0.07407407407407407;0.04060913705583756;0.0;0.0;0.06481481481481481;0.043478260869565216;0.0;0.0
2020-11-07 12:07:37.945119;360;58;88;0.007929899999993495;128;0.00791220000002113;98;0.008031599999981154;121;0.012161600000013095;111;0.048992400000003045;0.12280701754385964;0.07954545454545454;0.03571428571428571;0.022727272727272728;0.14035087719298245;0.0625;0.03571428571428571;0.015625;0.2631578947368421;0.15306122448979592;0.14285714285714285;0.08163265306122448;0.10526315789473684;0.049586776859504134;0.03571428571428571;0.01652892561983471;0.3157894736842105;0.16216216216216217;0.19642857142857142;0.0990990990990991
2020-11-07 12:07:41.073544;467;68;166;0.00975600000001009;195;0.00950599999998758;171;0.009635000000002947;181;0.013590199999981678;158;0.06290299999997728;0.08955223880597014;0.03614457831325301;0.030303030303030304;0.012048192771084338;0.16417910447761194;0.05641025641025641;0.07575757575757576;0.02564102564102564;0.16417910447761194;0.06432748538011696;0.06060606060606061;0.023391812865497075;0.1791044776119403;0.06629834254143646;0.07575757575757576;0.027624309392265192;0.2537313432835821;0.10759493670886076;0.15151515151515152;0.06329113924050633
2020-11-07 12:07:42.984155;728;68;184;0.014638800000000174;189;0.014601099999993039;200;0.014191799999991872;194;0.020774400000021842;183;0.10635229999999751;0.014925373134328358;0.005434782608695652;0.0;0.0;0.07462686567164178;0.026455026455026454;0.045454545454545456;0.015873015873015872;0.05970149253731343;0.02;0.045454545454545456;0.015;0.08955223880597014;0.030927835051546393;0.045454545454545456;0.015463917525773196;0.05970149253731343;0.02185792349726776;0.045454545454545456;0.01639344262295082
2020-11-07 12:07:44.325144;402;50;137;0.008068100000002687;136;0.00785289999998895;132;0.00798539999999548;137;0.009992000000011103;136;0.0534257999999852;0.1836734693877551;0.06569343065693431;0.041666666666666664;0.014598540145985401;0.1836734693877551;0.0661764705882353;0.041666666666666664;0.014705882352941176;0.1836734693877551;0.06818181818181818;0.041666666666666664;0.015151515151515152;0.1836734693877551;0.06569343065693431;0.041666666666666664;0.014598540145985401;0.1836734693877551;0.0661764705882353;0.041666666666666664;0.014705882352941176
2020-11-07 12:07:45.652352;491;67;123;0.009526199999982055;149;0.009325799999999163;139;0.009464199999996481;139;0.011995500000011816;124;0.06245870000000764;0.2727272727272727;0.14634146341463414;0.1076923076923077;0.056910569105691054;0.16666666666666666;0.0738255033557047;0.06153846153846154;0.026845637583892617;0.10606060606060606;0.050359712230215826;0.046153846153846156;0.02158273381294964;0.10606060606060606;0.050359712230215826;0.046153846153846156;0.02158273381294964;0.25757575757575757;0.13709677419354838;0.09230769230769231;0.04838709677419355
2020-11-07 12:07:46.877341;392;50;119;0.008700599999997394;128;0.008288200000009738;128;0.008589300000011235;128;0.01209790000001476;130;0.05527259999999501;0.20408163265306123;0.08403361344537816;0.125;0.05042016806722689;0.2857142857142857;0.109375;0.14583333333333334;0.0546875;0.2857142857142857;0.109375;0.14583333333333334;0.0546875;0.2857142857142857;0.109375;0.14583333333333334;0.0546875;0.14285714285714285;0.05384615384615385;0.020833333333333332;0.007692307692307693
2020-11-07 12:07:49.703937;538;56;132;0.010727000000002818;124;0.010689999999982547;126;0.010477900000012141;135;0.014731299999994008;110;0.06824019999999109;0.2;0.08333333333333333;0.05555555555555555;0.022727272727272728;0.2;0.08870967741935484;0.05555555555555555;0.024193548387096774;0.18181818181818182;0.07936507936507936;0.05555555555555555;0.023809523809523808;0.12727272727272726;0.05185185185185185;0.037037037037037035;0.014814814814814815;0.16363636363636364;0.08181818181818182;0.037037037037037035;0.01818181818181818
2020-11-07 12:07:50.729167;366;38;119;0.007620199999990973;119;0.007447799999994231;122;0.007378999999986036;105;0.009730499999989206;102;0.04754280000000222;0.16216216216216217;0.05042016806722689;0.05555555555555555;0.01680672268907563;0.16216216216216217;0.05042016806722689;0.05555555555555555;0.01680672268907563;0.13513513513513514;0.040983606557377046;0.05555555555555555;0.01639344262295082;0.35135135135135137;0.12380952380952381;0.2222222222222222;0.0761904761904762;0.21621621621621623;0.0784313725490196;0.08333333333333333;0.029411764705882353
2020-11-07 12:07:52.313287;604;51;138;0.012081599999987702;142;0.012017000000014377;139;0.01182639999998969;142;0.01681130000000053;142;0.08598680000000058;0.24;0.08695652173913043;0.10204081632653061;0.036231884057971016;0.1;0.035211267605633804;0.04081632653061224;0.014084507042253521;0.02;0.007194244604316547;0.0;0.0;0.1;0.035211267605633804;0.04081632653061224;0.014084507042253521;0.1;0.035211267605633804;0.04081632653061224;0.014084507042253521
2020-11-07 12:07:53.653091;234;49;118;0.005439200000012079;123;0.005317800000000261;123;0.005422799999990957;117;0.00756020000000035;111;0.034740299999981517;0.125;0.05084745762711865;0.02127659574468085;0.00847457627118644;0.125;0.04878048780487805;0.02127659574468085;0.008130081300813009;0.125;0.04878048780487805;0.02127659574468085;0.008130081300813009;0.125;0.05128205128205128;0.02127659574468085;0.008547008547008548;0.20833333333333334;0.09009009009009009;0.0425531914893617;0.018018018018018018
2020-11-07 12:07:55.112988;1274;52;106;0.02381410000000983;130;0.024228100000016184;100;0.02303039999998191;126;0.03879499999999325;130;0.1749149999999986;0.0;0.0;0.0;0.0;0.0392156862745098;0.015384615384615385;0.0;0.0;0.13725490196078433;0.07;0.02;0.01;0.13725490196078433;0.05555555555555555;0.02;0.007936507936507936;0.21568627450980393;0.08461538461538462;0.04;0.015384615384615385
2020-11-07 12:07:56.401957;399;50;135;0.00784440000001041;142;0.007687599999997019;141;0.007800500000001875;140;0.009914700000024368;118;0.054484800000011546;0.6326530612244898;0.22962962962962963;0.3125;0.1111111111111111;0.5510204081632653;0.19014084507042253;0.25;0.08450704225352113;0.3877551020408163;0.1347517730496454;0.16666666666666666;0.05673758865248227;0.5510204081632653;0.19285714285714287;0.22916666666666666;0.07857142857142857;0.46938775510204084;0.19491525423728814;0.25;0.1016949152542373
2020-11-07 12:07:57.650010;616;51;108;0.011805500000008351;118;0.01150179999999068;130;0.011339399999997113;122;0.01697269999999662;124;0.07974110000000678;0.24;0.1111111111111111;0.12244897959183673;0.05555555555555555;0.26;0.11016949152542373;0.12244897959183673;0.05084745762711865;0.24;0.09230769230769231;0.12244897959183673;0.046153846153846156;0.3;0.12295081967213115;0.12244897959183673;0.04918032786885246;0.2;0.08064516129032258;0.10204081632653061;0.04032258064516129
2020-11-07 12:07:59.465072;2192;50;173;0.04193720000000667;184;0.04119870000002379;184;0.04212400000000116;157;0.06994829999999297;117;0.30102399999998397;0.02040816326530612;0.005780346820809248;0.0;0.0;0.02040816326530612;0.005434782608695652;0.0;0.0;0.02040816326530612;0.005434782608695652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-11-07 12:08:01.628300;393;66;137;0.008507900000012114;133;0.008073300000006611;128;0.008399499999995896;131;0.010379999999997835;124;0.05308859999999527;0.1076923076923077;0.051094890510948905;0.0625;0.029197080291970802;0.1076923076923077;0.05263157894736842;0.0625;0.03007518796992481;0.09230769230769231;0.046875;0.046875;0.0234375;0.06153846153846154;0.030534351145038167;0.03125;0.015267175572519083;0.12307692307692308;0.06451612903225806;0.0625;0.03225806451612903
2020-11-07 12:08:02.869620;599;42;134;0.010721899999992957;183;0.010630299999974113;183;0.010470699999984845;155;0.014209699999980785;147;0.07037739999998394;0.0975609756097561;0.029850746268656716;0.025;0.007462686567164179;0.024390243902439025;0.00546448087431694;0.0;0.0;0.024390243902439025;0.00546448087431694;0.0;0.0;0.04878048780487805;0.012903225806451613;0.0;0.0;0.07317073170731707;0.02040816326530612;0.0;0.0
